start_date,end_date,q01,q02,q04_01,q04_02,q04_03,q04_04,q04_05,q04_06,q05,q07_01,q07_02,q07_03,q07_04,q07_05,q07_06,q07_07,q07_08,q07_09,q07_10,q07_11,q08_01,q08_02,q08_03,q08_04,q08_05,q08_06,q08_07,q08_08,q08_09,q08_10,q08_11,q08_12,q10_01,q10_02,q10_03,q10_04,q10_05,q10_06,q10_07,q10_08,q11_01,q11_02,q11_03,q11_04,q11_05,q12_01,q12_02,q12_03,q12_04,q12_05,q12_06,q12_07,q13,q14,q15,q17,q18,q19_01,q19_02,q19_03,q19_04,q19_05,q19_06,q19_07,q20_01,q20_02,q20_03,q20_04,q20_05,q20_06,q21_01,q21_02,q21_03,q21_04,q22,q24,q25_01,q25_02,q25_03,q26,q28,q29,q30,q34,q35,racethn4,educ4,age3,has_children,orientation,weight,is_employed,employment_status,os,device
2018-05-14 07:11:00,2018-05-14 07:17:00,2,1,True,False,False,True,True,False,True,3,3,3,2,2,4,1,3,4,1,3,False,True,False,False,False,False,False,True,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,-1,,False,3,False,False,False,False,True,False,False,True,True,False,True,True,False,False,False,False,True,False,2,False,False,True,3,4,3,32,0,2,White,Some college,18 - 34,False,Straight,3.3771086980000002,False,looking for work,iOS,Phone / Tablet
2018-05-14 07:33:00,2018-05-14 07:41:00,2,1,False,False,False,False,False,False,True,3,2,3,3,0,4,0,4,3,0,3,False,True,False,True,False,False,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,-1,,,4,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,1,False,True,False,3,4,3,7,9,6,White,Some college,65 and up,True,Straight,0.982487406,False,retired,Android,Phone / Tablet
2018-05-14 07:39:00,2018-05-14 07:48:00,3,3,True,True,True,False,True,True,True,4,4,2,3,0,4,0,3,2,1,3,False,True,False,True,False,True,True,True,False,True,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,,3,,True,4,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,1,True,False,False,3,4,3,44,7,3,White,Some college,18 - 34,True,Straight,1.2658653990000002,True,working full-time,iOS,Phone / Tablet
2018-05-14 08:41:00,2018-05-14 08:45:00,2,2,True,False,False,False,False,False,False,2,0,0,3,0,3,0,3,3,0,-1,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,,3,True,,-1,,,,,,,,False,False,False,False,False,False,False,False,False,False,,1,False,True,False,3,4,5,43,-1,8,White,Post graduate degree,65 and up,True,Straight,0.059076967,True,working full-time,Windows,Desktop / Laptop
2018-05-14 09:00:00,2018-05-14 09:12:00,0,0,True,True,True,False,False,False,False,2,1,0,-1,0,-1,0,3,1,0,1,False,True,True,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,,1,False,True,4,False,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,True,False,1,False,True,False,3,4,1,39,9,4,White,High school or less,35 - 64,True,Straight,2.52429114,True,working full-time,Windows,Desktop / Laptop
2018-05-14 09:03:00,2018-05-14 09:07:00,2,0,True,True,False,False,False,False,False,0,1,1,2,0,4,0,0,2,1,2,False,False,False,False,False,False,True,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,-1,,True,4,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1,False,True,False,3,4,5,4,9,5,White,Post graduate degree,65 and up,True,Straight,0.059756492,False,retired,Windows,Desktop / Laptop
2018-05-14 09:11:00,2018-05-14 09:17:00,3,2,True,True,True,False,True,True,True,3,3,4,2,1,4,0,2,3,1,2,False,True,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,-1,,True,4,True,True,False,False,True,False,False,True,True,True,True,True,False,False,False,False,True,False,1,True,True,False,3,4,5,4,3,5,White,Post graduate degree,65 and up,True,Straight,0.059756492,False,retired,Windows,Desktop / Laptop
2018-05-14 09:49:00,2018-05-14 09:58:00,2,1,True,False,False,False,False,False,True,3,3,0,2,0,2,0,3,2,1,3,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,,0,,True,2,,,,,,,,True,True,False,True,True,False,False,False,False,True,False,0,False,True,False,3,4,4,37,7,5,White,College or more,35 - 64,True,Straight,0.470628361,True,working full-time,Windows,Desktop / Laptop
2018-05-14 10:30:00,2018-05-14 10:40:00,3,2,True,True,True,False,True,True,False,3,3,0,2,0,3,0,4,4,2,2,False,True,False,False,False,False,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,-1,,False,3,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,1,False,True,False,3,4,4,23,-1,7,White,College or more,65 and up,True,Straight,0.529114239,False,retired,Windows,Desktop / Laptop
2018-05-15 12:35:00,2018-05-15 12:42:00,1,0,True,False,False,True,False,False,True,2,3,4,2,0,0,4,0,0,3,3,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,,3,False,True,2,,,,,,,,True,False,False,True,True,False,False,False,False,True,False,1,False,False,True,1,4,4,47,2,5,White,College or more,35 - 64,False,Gay/Bisexual,0.386064126,True,working full-time,Windows,Desktop / Laptop
2018-05-15 04:17:00,2018-05-15 04:31:00,3,3,False,True,False,False,False,False,False,2,2,0,2,0,4,0,4,2,1,2,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,True,False,False,False,,3,False,False,3,True,False,False,False,True,False,False,True,True,False,True,False,False,False,False,False,True,False,1,False,True,False,3,4,2,9,3,6,White,Some college,35 - 64,True,Straight,0.656781403,True,working full-time,Windows,Desktop / Laptop
2018-05-15 04:17:00,2018-05-15 04:32:00,3,2,True,True,True,False,True,False,True,2,2,2,2,0,3,0,3,3,1,2,False,False,False,False,False,False,False,True,True,False,False,False,True,True,True,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,,3,False,False,3,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1,False,True,False,3,4,5,14,8,0,White,Post graduate degree,65 and up,True,Straight,0.059086640999999995,True,working part-time,Android,Phone / Tablet
2018-05-15 04:22:00,2018-05-15 04:29:00,2,2,True,False,False,False,False,False,True,3,2,2,-1,1,4,0,4,2,0,2,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,,3,False,False,4,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,1,False,True,False,3,4,4,46,9,2,White,College or more,35 - 64,True,Straight,0.608994519,True,working full-time,Windows,Desktop / Laptop
2018-05-15 04:36:00,2018-05-15 04:40:00,2,2,False,False,False,False,False,True,False,3,3,1,2,0,4,0,4,4,1,2,False,False,False,False,False,False,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,-1,,False,3,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,1,False,True,False,3,4,1,22,7,0,White,High school or less,65 and up,True,Straight,1.873498326,False,not looking for work,Windows,Desktop / Laptop
2018-05-15 04:37:00,2018-05-15 04:45:00,2,2,True,True,True,False,False,False,True,3,3,2,4,2,3,0,2,3,4,3,False,True,False,True,False,False,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,-1,,False,4,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,1,False,True,False,3,4,5,20,5,6,White,Post graduate degree,65 and up,True,Straight,0.076678628,False,retired,Windows,Desktop / Laptop
2018-05-15 05:14:00,2018-05-15 05:32:00,3,2,True,True,False,False,False,True,True,2,2,3,2,1,4,0,4,3,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,,2,False,False,3,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,1,True,False,False,3,2,3,9,8,6,Hispanic,Some college,18 - 34,True,Straight,6.293930292000001,True,working full-time,Windows,Desktop / Laptop
2018-05-15 05:06:00,2018-05-15 05:42:00,2,1,True,True,True,True,True,False,False,3,3,4,1,0,2,0,3,4,2,2,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,,3,True,True,4,False,False,False,True,True,False,False,False,False,False,True,True,True,False,False,False,True,True,0,False,True,False,3,4,3,47,5,5,White,Some college,35 - 64,True,Straight,0.476678339,True,working full-time,Windows,Desktop / Laptop
2018-05-15 05:42:00,2018-05-15 05:51:00,2,2,True,False,False,False,False,False,True,3,3,2,3,0,4,0,2,2,0,2,False,True,True,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,True,False,False,False,False,,3,False,False,4,False,False,False,False,True,False,False,True,True,False,True,True,False,True,True,False,False,True,1,False,True,False,3,4,4,13,7,0,White,College or more,35 - 64,True,Straight,0.593337833,True,working full-time,Windows,Desktop / Laptop
2018-05-15 05:51:00,2018-05-15 05:53:00,2,2,False,False,False,False,True,False,True,3,3,3,3,3,3,3,3,3,3,3,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,,1,False,False,0,,,,,,,,False,False,False,False,True,False,False,False,True,False,False,2,False,False,True,3,4,5,32,8,2,White,Post graduate degree,35 - 64,False,Straight,0.070309782,True,working full-time,Windows,Desktop / Laptop
2018-05-15 06:29:00,2018-05-15 06:39:00,3,2,True,False,False,False,True,True,True,1,1,3,1,0,3,0,3,2,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,,0,,True,4,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1,False,True,False,3,4,2,13,2,0,White,Some college,65 and up,True,Straight,0.7130515059999999,True,working part-time,Windows,Desktop / Laptop
2018-05-15 06:55:00,2018-05-15 06:58:00,3,3,True,False,False,False,False,False,False,4,0,4,4,3,0,4,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,-1,,False,1,,,,,,,,False,False,True,False,False,False,True,False,False,False,True,0,True,False,False,1,0,4,18,6,0,Other,College or more,18 - 34,True,Gay/Bisexual,3.2487460489999997,False,student,Windows,Desktop / Laptop
2018-05-15 07:05:00,2018-05-15 07:18:00,2,1,True,True,False,False,False,True,False,2,3,3,1,1,4,0,3,3,1,3,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,,2,False,True,3,True,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,False,1,False,True,False,3,4,4,21,0,4,White,College or more,35 - 64,True,Straight,0.68862606,True,working full-time,Windows,Desktop / Laptop
2018-05-15 07:09:00,2018-05-15 07:13:00,3,2,True,False,False,False,False,False,True,0,0,0,0,0,3,0,4,2,0,2,False,True,False,False,False,False,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,-1,,False,3,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,0,False,False,True,0,4,5,47,7,5,White,Post graduate degree,65 and up,False,Gay/Bisexual,0.019744451,False,retired,Windows,Desktop / Laptop
2018-05-15 07:09:00,2018-05-15 07:19:00,3,2,True,False,True,False,False,False,False,2,3,3,2,0,4,0,3,4,1,3,False,True,False,False,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,True,False,,1,False,True,4,True,False,True,True,True,False,False,True,True,False,False,False,False,False,False,False,True,False,1,False,False,True,3,4,5,9,9,6,White,Post graduate degree,35 - 64,False,Straight,0.061673112999999995,True,working full-time,MacOS,Desktop / Laptop
2018-05-15 07:10:00,2018-05-15 07:20:00,2,2,True,True,True,False,True,False,True,3,3,4,4,0,1,0,4,2,1,2,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,,3,False,False,3,False,False,True,True,True,False,False,True,False,False,True,False,False,False,False,False,True,False,4,False,True,False,3,4,4,49,-1,0,White,College or more,35 - 64,True,Straight,0.515746057,True,working part-time,iOS,Phone / Tablet
2018-05-15 07:26:00,2018-05-15 07:30:00,3,2,True,False,False,False,False,False,False,4,3,3,2,0,0,0,4,4,2,0,False,False,False,False,False,False,False,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,-1,,False,0,,,,,,,,False,False,False,False,False,True,False,False,False,True,False,2,False,False,True,3,4,5,13,9,0,White,Post graduate degree,65 and up,False,Straight,0.064265518,False,retired,Windows,Desktop / Laptop
2018-05-15 07:27:00,2018-05-15 07:36:00,2,1,True,True,True,False,True,False,False,3,3,3,2,1,3,0,4,3,1,2,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,,1,True,True,4,False,False,True,True,True,False,False,True,True,True,False,False,False,False,False,False,True,False,1,True,False,False,3,4,5,4,2,5,White,Post graduate degree,35 - 64,True,Straight,0.060706517,True,working full-time,iOS,Phone / Tablet
2018-05-15 07:14:00,2018-05-15 07:40:00,2,1,True,True,True,False,True,False,False,2,3,3,3,0,3,0,3,2,2,2,False,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,,2,False,False,2,,,,,,,,True,True,False,True,True,False,False,False,False,True,False,1,False,False,True,3,4,4,4,2,5,White,College or more,35 - 64,False,Straight,0.5281114610000001,True,working full-time,Windows,Desktop / Laptop
2018-05-15 08:13:00,2018-05-15 08:17:00,3,3,True,False,False,False,False,False,True,3,3,3,2,1,4,0,3,3,1,2,False,True,True,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,,1,False,True,4,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,True,False,1,False,False,True,3,4,5,4,-1,5,White,Post graduate degree,35 - 64,False,Straight,0.100822157,True,working full-time,Windows,Desktop / Laptop
2018-05-15 08:15:00,2018-05-15 08:21:00,2,2,True,True,True,False,True,False,False,3,3,3,3,1,3,0,4,3,2,3,False,True,False,True,False,False,True,True,True,True,True,False,,,,,,,,,,,,,,,,,,,,,,-1,,True,3,False,False,False,True,True,True,False,True,True,False,True,True,False,False,False,False,True,True,2,False,False,True,3,4,5,21,6,4,White,Post graduate degree,35 - 64,False,Straight,0.069709778,False,looking for work,iOS,Phone / Tablet
2018-05-15 08:23:00,2018-05-15 08:32:00,3,1,True,True,False,False,True,False,False,4,3,3,3,0,4,0,3,3,1,2,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,,1,False,True,3,True,False,True,False,True,False,False,True,True,True,False,False,True,False,False,False,True,False,1,True,False,False,3,4,4,32,-1,2,White,College or more,35 - 64,True,Straight,0.67857412,True,working full-time,Windows,Desktop / Laptop
2018-05-15 08:23:00,2018-05-15 08:42:00,3,2,True,False,False,False,True,False,True,4,4,4,2,2,4,0,3,2,1,1,False,True,False,False,False,False,False,True,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,,3,False,True,2,,,,,,,,False,False,False,True,False,False,False,False,False,True,False,2,True,False,False,3,4,4,4,7,5,White,College or more,18 - 34,True,Straight,1.6795885259999999,True,working full-time,Windows,Desktop / Laptop
2018-05-15 09:16:00,2018-05-15 09:23:00,2,1,True,False,False,False,False,False,False,2,2,2,2,0,3,0,2,2,4,3,False,True,False,False,False,False,False,True,True,True,True,False,,,,,,,,,,,,,,,,,,,,,,-1,,True,3,True,False,False,True,True,False,False,True,True,True,True,True,False,False,False,False,True,False,1,False,False,True,3,4,4,17,8,1,White,College or more,35 - 64,False,Straight,0.646701035,False,retired,Windows,Desktop / Laptop
2018-05-15 09:25:00,2018-05-15 09:31:00,2,2,True,True,True,True,True,False,True,4,4,4,3,0,0,4,2,4,2,3,False,True,False,True,False,False,False,True,True,True,True,False,True,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,,3,False,False,2,,,,,,,,True,False,False,True,False,False,False,False,False,True,False,2,False,False,True,1,2,4,49,7,0,Hispanic,College or more,18 - 34,False,Gay/Bisexual,4.213356822,True,working full-time,iOS,Phone / Tablet
2018-05-15 09:26:00,2018-05-15 09:32:00,2,2,True,True,False,False,True,False,True,4,3,4,3,2,0,4,2,4,1,2,True,True,False,True,True,True,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,,3,True,True,3,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,2,False,False,True,1,2,4,4,8,5,Hispanic,College or more,18 - 34,False,Gay/Bisexual,4.320422125,True,working full-time,MacOS,Desktop / Laptop
2018-05-15 09:30:00,2018-05-15 09:36:00,2,1,True,True,True,False,True,False,True,2,2,4,3,0,3,0,3,2,1,2,False,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,-1,,False,2,,,,,,,,False,False,False,True,False,False,False,False,False,True,False,1,False,True,False,3,4,5,37,8,5,White,Post graduate degree,65 and up,True,Straight,0.056642551,False,retired,iOS,Phone / Tablet
2018-05-15 09:32:00,2018-05-15 09:38:00,3,1,True,False,False,False,False,True,True,3,4,4,3,0,4,0,4,4,4,3,False,False,False,False,False,False,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,-1,,True,3,False,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,1,False,False,True,3,4,5,47,-1,5,White,Post graduate degree,65 and up,False,Straight,0.019744451,False,retired,MacOS,Desktop / Laptop
2018-05-15 09:34:00,2018-05-15 09:48:00,2,3,True,False,True,True,False,False,False,2,2,3,3,2,3,0,4,4,2,2,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,,3,False,False,4,True,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,1,False,True,False,3,4,4,47,6,5,White,College or more,35 - 64,True,Straight,0.397412793,True,working full-time,Windows,Desktop / Laptop
2018-05-15 09:34:00,2018-05-15 09:40:00,3,3,True,False,False,False,False,False,False,4,4,3,2,2,2,0,4,2,2,3,False,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,-1,,False,2,,,,,,,,False,False,False,True,False,False,False,False,False,True,False,4,False,True,False,3,4,4,38,5,2,White,College or more,65 and up,True,Straight,0.45288311299999995,False,retired,iOS,Phone / Tablet
2018-05-15 09:42:00,2018-05-15 09:58:00,3,3,True,True,True,False,False,True,False,2,2,0,2,1,3,0,3,3,4,3,False,True,False,False,False,False,False,True,False,False,True,False,,,,,,,,,,,,,,,,,,,,,,-1,,True,4,True,True,True,False,False,False,True,True,False,True,True,True,False,False,False,False,True,True,1,False,False,True,3,4,5,28,4,3,White,Post graduate degree,65 and up,False,Straight,0.05465732,False,retired,MacOS,Desktop / Laptop
2018-05-15 10:10:00,2018-05-15 10:23:00,2,3,False,False,False,False,True,True,True,3,3,0,1,0,1,0,2,3,4,3,False,False,False,False,False,True,False,True,True,True,False,False,,,,,,,,,,,,,,,,,,,,,,-1,,True,4,True,False,True,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,0,False,True,False,3,4,3,14,1,0,White,Some college,65 and up,True,Straight,0.6006400789999999,False,retired,Windows,Desktop / Laptop
2018-05-15 10:14:00,2018-05-15 10:17:00,2,2,True,True,False,False,False,False,True,3,2,2,2,0,4,0,1,2,1,0,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,,0,,True,3,True,False,True,True,True,False,False,True,True,False,True,False,False,False,False,False,True,False,1,True,False,False,3,4,4,9,-1,6,White,College or more,18 - 34,True,Straight,1.7368944880000001,True,working full-time,Android,Phone / Tablet
2018-05-15 10:23:00,2018-05-15 10:49:00,3,2,True,True,True,False,False,False,True,4,3,3,2,1,4,0,4,4,1,3,True,True,False,True,True,True,True,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,,0,,True,3,True,True,True,True,True,False,False,True,True,False,True,False,False,False,False,False,True,False,2,False,False,True,3,4,4,33,7,6,White,College or more,18 - 34,False,Straight,1.5809621969999998,True,working full-time,Windows,Desktop / Laptop
2018-05-15 10:24:00,2018-05-15 10:31:00,2,2,False,False,False,False,False,True,False,2,2,1,2,0,2,0,4,1,1,2,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,,1,False,False,4,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,2,False,False,True,3,4,3,9,7,6,White,Some college,35 - 64,False,Straight,0.656781403,True,working full-time,Windows,Desktop / Laptop
2018-05-15 11:09:00,2018-05-15 11:14:00,3,1,True,True,False,False,True,False,True,3,3,2,2,1,4,0,2,3,2,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,,3,False,False,2,,,,,,,,True,True,True,True,False,False,False,False,False,True,False,1,False,False,True,3,4,4,43,4,8,White,College or more,35 - 64,False,Straight,0.515567485,True,working full-time,iOS,Phone / Tablet
2018-05-15 11:09:00,2018-05-15 11:17:00,3,1,True,False,True,False,True,True,True,2,2,3,4,0,0,3,2,1,2,2,False,False,False,False,False,False,False,True,True,True,True,False,,,,,,,,,,,,,,,,,,,,,,-1,,False,2,,,,,,,,True,True,False,True,True,False,False,False,False,True,False,1,False,True,False,1,4,2,4,-1,5,White,Some college,65 and up,True,Gay/Bisexual,0.615179712,False,retired,Windows,Desktop / Laptop
2018-05-15 11:11:00,2018-05-15 11:17:00,1,1,True,False,False,False,False,False,False,3,3,0,2,0,4,0,3,0,1,0,False,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,-1,,False,4,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1,False,True,False,3,4,5,9,5,6,White,Post graduate degree,65 and up,True,Straight,0.060690025999999994,False,retired,Windows,Desktop / Laptop
2018-05-15 11:16:00,2018-05-15 11:24:00,1,0,True,False,False,False,False,False,True,3,2,0,3,0,4,0,4,4,2,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,,3,False,False,3,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,1,False,True,False,3,4,4,47,9,5,White,College or more,35 - 64,True,Straight,0.397412793,True,working full-time,,
2018-05-15 11:37:00,2018-05-15 11:43:00,2,1,False,False,False,False,False,False,True,4,4,3,3,0,3,0,1,1,4,2,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,,0,,False,2,,,,,,,,False,False,False,False,True,False,False,False,False,True,False,0,True,True,False,3,4,2,22,0,0,White,Some college,35 - 64,True,Straight,0.62074615,True,working full-time,iOS,Phone / Tablet
2018-05-15 11:39:00,2018-05-15 11:44:00,2,1,False,False,False,False,True,False,True,3,3,2,2,0,3,0,4,3,1,1,False,True,False,False,False,False,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,-1,,False,3,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1,False,False,True,3,4,4,29,9,4,White,College or more,35 - 64,False,Straight,0.644454454,False,retired,Windows,Desktop / Laptop
2018-05-15 11:44:00,2018-05-15 11:48:00,2,1,True,True,True,False,True,False,False,2,3,0,2,0,2,0,4,2,2,3,False,True,False,False,True,False,True,True,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,-1,,False,3,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0,False,True,False,3,4,3,10,8,6,White,Some college,65 and up,True,Straight,0.944588559,False,retired,Windows,Desktop / Laptop
2018-05-15 11:54:00,2018-05-15 12:10:00,3,3,True,False,False,False,False,False,False,1,1,2,1,1,3,0,4,1,0,2,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,,1,False,False,4,True,False,True,True,True,False,False,True,False,True,True,False,False,False,False,False,True,False,1,False,True,False,3,4,3,35,2,0,White,Some college,65 and up,True,Straight,1.2471201159999998,True,working full-time,Windows,Desktop / Laptop
2018-05-15 11:57:00,2018-05-15 12:00:00,2,1,False,False,False,False,True,False,False,2,3,2,4,0,3,1,4,3,1,4,False,False,False,True,False,True,False,True,True,True,False,False,,,,,,,,,,,,,,,,,,,,,,-1,,True,4,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1,False,True,False,3,4,4,49,9,0,White,College or more,65 and up,True,Straight,0.484712546,False,retired,Windows,Desktop / Laptop
2018-05-15 12:04:00,2018-05-15 12:10:00,3,2,True,True,True,True,True,True,False,3,3,3,2,2,3,0,4,4,1,3,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,,3,False,True,3,True,True,False,True,True,False,False,True,False,False,True,False,False,False,False,False,True,False,2,False,False,True,3,4,4,0,6,1,White,College or more,35 - 64,False,Straight,0.6275903979999999,True,working full-time,Windows,Desktop / Laptop
2018-05-15 12:07:00,2018-05-15 12:13:00,3,3,True,False,True,False,True,False,False,3,3,4,2,2,4,0,0,3,0,0,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,,2,False,True,4,True,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,True,False,1,True,False,False,3,4,4,43,9,1,White,College or more,35 - 64,True,Straight,0.5005398910000001,True,working full-time,Windows,Desktop / Laptop
2018-05-15 11:40:00,2018-05-15 12:16:00,1,1,False,False,False,True,False,False,False,3,3,3,3,0,4,0,4,1,0,2,True,True,True,True,False,True,False,False,True,True,True,False,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,True,False,False,False,False,,3,True,True,4,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,1,True,False,False,3,4,5,38,4,2,White,Post graduate degree,35 - 64,True,Straight,0.05810499400000001,True,working full-time,iOS,Phone / Tablet
2018-05-15 12:27:00,2018-05-15 12:34:00,1,1,True,True,False,False,False,False,True,3,3,3,2,2,0,3,4,2,1,4,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,You weren`t sure it was sexual harassment,3,True,True,3,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,2,False,False,True,1,4,4,4,7,5,White,College or more,65 and up,False,Gay/Bisexual,0.49628314700000004,True,working full-time,Windows,Desktop / Laptop
2018-05-15 12:32:00,2018-05-15 12:38:00,2,3,True,False,False,False,True,False,True,2,2,3,3,0,0,2,2,0,0,3,False,False,False,False,False,True,False,True,False,True,False,False,,,,,,,,,,,,,,,,,,,,,,-1,,True,3,False,True,True,False,False,False,False,True,False,True,True,True,False,True,False,False,False,False,4,False,False,True,1,4,4,30,7,2,White,College or more,65 and up,False,Gay/Bisexual,0.663356077,False,retired,iOS,Phone / Tablet
